ticker,rating_date,year_qtr,rating_simplified,investment_grade,filing_path
OGE,2014-09-02,2014_Q3,A,1,sec_filings/OGE/2014_Q3.txt
OGE,2015-08-27,2015_Q3,A,1,sec_filings/OGE/2015_Q3.txt
OGE,2014-01-31,2014_Q1,A,1,sec_filings/OGE/2014_Q1.txt
OGE,2012-06-15,2012_Q2,BBB,1,sec_filings/OGE/2012_Q2.txt
OGE,2012-07-06,2012_Q3,BBB,1,sec_filings/OGE/2012_Q3.txt
WLL,2016-02-11,2016_Q1,CCC,0,sec_filings/WLL/2016_Q1.txt
WLL,2015-05-05,2015_Q2,BB,0,sec_filings/WLL/2015_Q2.txt
WLL,2016-07-28,2016_Q3,CCC,0,sec_filings/WLL/2016_Q3.txt
WLL,2013-09-09,2013_Q3,BB,0,sec_filings/WLL/2013_Q3.txt
TROX,2015-11-06,2015_Q4,B,0,sec_filings/TROX/2015_Q4.txt
TROX,2015-03-05,2015_Q1,B,0,sec_filings/TROX/2015_Q1.txt
ALLE,2016-02-08,2016_Q1,BBB,1,sec_filings/ALLE/2016_Q1.txt
WU,2013-11-18,2013_Q4,BBB,1,sec_filings/WU/2013_Q4.txt
WU,2012-06-15,2012_Q2,A,1,sec_filings/WU/2012_Q2.txt
WU,2012-11-27,2012_Q4,BBB,1,sec_filings/WU/2012_Q4.txt
EMN,2015-11-10,2015_Q4,BBB,1,sec_filings/EMN/2015_Q4.txt
EMN,2013-10-31,2013_Q4,BBB,1,sec_filings/EMN/2013_Q4.txt
EMN,2014-11-14,2014_Q4,BBB,1,sec_filings/EMN/2014_Q4.txt
EMN,2012-06-15,2012_Q2,BBB,1,sec_filings/EMN/2012_Q2.txt
EMN,2016-11-16,2016_Q4,BBB,1,sec_filings/EMN/2016_Q4.txt
LAMR,2015-09-14,2015_Q3,BB,0,sec_filings/LAMR/2015_Q3.txt
WDC,2016-11-14,2016_Q4,BB,0,sec_filings/WDC/2016_Q4.txt
WDC,2016-03-14,2016_Q1,BB,0,sec_filings/WDC/2016_Q1.txt
FMC,2014-11-12,2014_Q4,BBB,1,sec_filings/FMC/2014_Q4.txt
FMC,2014-06-10,2014_Q2,A,1,sec_filings/FMC/2014_Q2.txt
FMC,2015-12-02,2015_Q4,BBB,1,sec_filings/FMC/2015_Q4.txt
FMC,2012-06-15,2012_Q2,BBB,1,sec_filings/FMC/2012_Q2.txt
CVX,2016-04-08,2016_Q2,AA,1,sec_filings/CVX/2016_Q2.txt
CVX,2014-08-14,2014_Q3,AA,1,sec_filings/CVX/2014_Q3.txt
CVX,2013-09-17,2013_Q3,AA,1,sec_filings/CVX/2013_Q3.txt
CVX,2012-11-26,2012_Q4,AA,1,sec_filings/CVX/2012_Q4.txt
ON,2016-01-27,2016_Q1,BB,0,sec_filings/ON/2016_Q1.txt
ON,2012-06-15,2012_Q2,BB,0,sec_filings/ON/2012_Q2.txt
ON,2016-09-19,2016_Q3,BB,0,sec_filings/ON/2016_Q3.txt
PVH,2015-12-14,2015_Q4,BB,0,sec_filings/PVH/2015_Q4.txt
PVH,2015-06-05,2015_Q2,BB,0,sec_filings/PVH/2015_Q2.txt
PVH,2013-10-04,2013_Q4,BB,0,sec_filings/PVH/2013_Q4.txt
PVH,2016-12-14,2016_Q4,BB,0,sec_filings/PVH/2016_Q4.txt
PVH,2013-06-21,2013_Q2,BB,0,sec_filings/PVH/2013_Q2.txt
AMKR,2015-05-28,2015_Q2,BB,0,sec_filings/AMKR/2015_Q2.txt
AMKR,2013-05-15,2013_Q2,BB,0,sec_filings/AMKR/2013_Q2.txt
AMKR,2016-12-16,2016_Q4,BB,0,sec_filings/AMKR/2016_Q4.txt
AMKR,2016-05-18,2016_Q2,BB,0,sec_filings/AMKR/2016_Q2.txt
AMKR,2014-05-08,2014_Q2,BB,0,sec_filings/AMKR/2014_Q2.txt
AMKR,2012-05-21,2012_Q2,BB,0,sec_filings/AMKR/2012_Q2.txt
SPR,2015-04-22,2015_Q2,BB,0,sec_filings/SPR/2015_Q2.txt
SPR,2016-03-17,2016_Q1,BBB,1,sec_filings/SPR/2016_Q1.txt
SPR,2014-03-04,2014_Q1,B,0,sec_filings/SPR/2014_Q1.txt
WMB,2015-06-22,2015_Q2,BB,0,sec_filings/WMB/2015_Q2.txt
WMB,2011-06-24,2011_Q2,BB,0,sec_filings/WMB/2011_Q2.txt
WMB,2015-12-30,2015_Q4,BB,0,sec_filings/WMB/2015_Q4.txt
WMB,2016-07-01,2016_Q3,BB,0,sec_filings/WMB/2016_Q3.txt
WMB,2012-02-16,2012_Q1,BB,0,sec_filings/WMB/2012_Q1.txt
ATKR,2016-12-07,2016_Q4,B,0,sec_filings/ATKR/2016_Q4.txt
RCII,2011-10-26,2011_Q4,BB,0,sec_filings/RCII/2011_Q4.txt
RCII,2014-06-03,2014_Q2,B,0,sec_filings/RCII/2014_Q2.txt
RCII,2015-06-03,2015_Q2,B,0,sec_filings/RCII/2015_Q2.txt
RCII,2016-11-23,2016_Q4,B,0,sec_filings/RCII/2016_Q4.txt
RCII,2016-06-17,2016_Q2,B,0,sec_filings/RCII/2016_Q2.txt
JBLU,2015-07-15,2015_Q3,BBB,1,sec_filings/JBLU/2015_Q3.txt
JBLU,2015-01-08,2015_Q1,BB,0,sec_filings/JBLU/2015_Q1.txt
JBLU,2013-12-24,2013_Q4,BB,0,sec_filings/JBLU/2013_Q4.txt
ADM,2012-06-15,2012_Q2,A,1,sec_filings/ADM/2012_Q2.txt
ADM,2016-08-08,2016_Q3,A,1,sec_filings/ADM/2016_Q3.txt
ADM,2014-05-27,2014_Q2,A,1,sec_filings/ADM/2014_Q2.txt
ADM,2015-09-21,2015_Q3,A,1,sec_filings/ADM/2015_Q3.txt
ADM,2014-12-03,2014_Q4,A,1,sec_filings/ADM/2014_Q4.txt
MOS,2016-11-01,2016_Q4,BBB,1,sec_filings/MOS/2016_Q4.txt
MOS,2012-06-15,2012_Q2,BBB,1,sec_filings/MOS/2012_Q2.txt
PPL,2014-03-19,2014_Q1,BBB,1,sec_filings/PPL/2014_Q1.txt
PPL,2014-12-04,2014_Q4,A,1,sec_filings/PPL/2014_Q4.txt
PPL,2013-06-12,2013_Q2,BB,0,sec_filings/PPL/2013_Q2.txt
PPL,2015-10-06,2015_Q4,BBB,1,sec_filings/PPL/2015_Q4.txt
KEX,2012-06-15,2012_Q2,BBB,1,sec_filings/KEX/2012_Q2.txt
KEX,2015-09-22,2015_Q3,BBB,1,sec_filings/KEX/2015_Q3.txt
KEX,2012-11-29,2012_Q4,BBB,1,sec_filings/KEX/2012_Q4.txt
BSX,2012-06-15,2012_Q2,BBB,1,sec_filings/BSX/2012_Q2.txt
BSX,2013-08-16,2013_Q3,BB,0,sec_filings/BSX/2013_Q3.txt
BSX,2014-10-28,2014_Q4,BB,0,sec_filings/BSX/2014_Q4.txt
BSX,2016-12-07,2016_Q4,BBB,1,sec_filings/BSX/2016_Q4.txt
BSX,2015-07-30,2015_Q3,BB,0,sec_filings/BSX/2015_Q3.txt
SPWR,2013-09-20,2013_Q3,CCC,0,sec_filings/SPWR/2013_Q3.txt
GD,2015-05-05,2015_Q2,AA,1,sec_filings/GD/2015_Q2.txt
GD,2013-10-28,2013_Q4,A,1,sec_filings/GD/2013_Q4.txt
GD,2012-11-01,2012_Q4,A,1,sec_filings/GD/2012_Q4.txt
GD,2015-08-04,2015_Q3,AA,1,sec_filings/GD/2015_Q3.txt
GD,2016-08-09,2016_Q3,A,1,sec_filings/GD/2016_Q3.txt
GD,2012-06-15,2012_Q2,A,1,sec_filings/GD/2012_Q2.txt
HDS,2016-04-15,2016_Q2,B,0,sec_filings/HDS/2016_Q2.txt
HDS,2016-12-21,2016_Q4,B,0,sec_filings/HDS/2016_Q4.txt
TEN,2015-02-04,2015_Q1,BBB,1,sec_filings/TEN/2015_Q1.txt
TEN,2013-07-31,2013_Q3,BBB,1,sec_filings/TEN/2013_Q3.txt
TEN,2015-10-29,2015_Q4,A,1,sec_filings/TEN/2015_Q4.txt
TEN,2016-12-14,2016_Q4,BBB,1,sec_filings/TEN/2016_Q4.txt
BAM,2016-09-20,2016_Q3,BBB,1,sec_filings/BAM/2016_Q3.txt
CTAS,2015-10-01,2015_Q4,A,1,sec_filings/CTAS/2015_Q4.txt
CTAS,2014-10-01,2014_Q4,A,1,sec_filings/CTAS/2014_Q4.txt
CTAS,2013-10-09,2013_Q4,A,1,sec_filings/CTAS/2013_Q4.txt
EE,2015-11-30,2015_Q4,A,1,sec_filings/EE/2015_Q4.txt
EE,2014-06-13,2014_Q2,A,1,sec_filings/EE/2014_Q2.txt
EE,2014-12-18,2014_Q4,A,1,sec_filings/EE/2014_Q4.txt
NOC,2014-05-12,2014_Q2,A,1,sec_filings/NOC/2014_Q2.txt
NOC,2013-05-29,2013_Q2,BBB,1,sec_filings/NOC/2013_Q2.txt
NOC,2015-05-11,2015_Q2,A,1,sec_filings/NOC/2015_Q2.txt
NOC,2015-09-16,2015_Q3,A,1,sec_filings/NOC/2015_Q3.txt
NOC,2016-11-28,2016_Q4,BBB,1,sec_filings/NOC/2016_Q4.txt
TKR,2015-08-31,2015_Q3,BBB,1,sec_filings/TKR/2015_Q3.txt
TKR,2014-08-13,2014_Q3,BBB,1,sec_filings/TKR/2014_Q3.txt
ANTM,2014-08-06,2014_Q3,BBB,1,sec_filings/ANTM/2014_Q3.txt
ANTM,2013-10-29,2013_Q4,BBB,1,sec_filings/ANTM/2013_Q4.txt
EC,2011-03-18,2011_Q1,BBB,1,sec_filings/EC/2011_Q1.txt
EC,2015-06-30,2015_Q2,BBB,1,sec_filings/EC/2015_Q2.txt
EC,2016-01-29,2016_Q1,BBB,1,sec_filings/EC/2016_Q1.txt
EC,2012-08-16,2012_Q3,BBB,1,sec_filings/EC/2012_Q3.txt
EC,2012-06-15,2012_Q2,BBB,1,sec_filings/EC/2012_Q2.txt
EC,2013-09-10,2013_Q3,BBB,1,sec_filings/EC/2013_Q3.txt
CCZ,2016-02-17,2016_Q1,A,1,sec_filings/CCZ/2016_Q1.txt
CCZ,2012-06-15,2012_Q2,BBB,1,sec_filings/CCZ/2012_Q2.txt
CCZ,2013-02-13,2013_Q1,A,1,sec_filings/CCZ/2013_Q1.txt
CCZ,2014-08-05,2014_Q3,A,1,sec_filings/CCZ/2014_Q3.txt
CCZ,2016-07-12,2016_Q3,A,1,sec_filings/CCZ/2016_Q3.txt
CCZ,2014-02-21,2014_Q1,A,1,sec_filings/CCZ/2014_Q1.txt
HPQ,2014-01-15,2014_Q1,BBB,1,sec_filings/HPQ/2014_Q1.txt
HPQ,2012-06-15,2012_Q2,A,1,sec_filings/HPQ/2012_Q2.txt
HPQ,2015-04-07,2015_Q2,BBB,1,sec_filings/HPQ/2015_Q2.txt
HPQ,2012-11-28,2012_Q4,BBB,1,sec_filings/HPQ/2012_Q4.txt
KMT,2015-02-10,2015_Q1,BBB,1,sec_filings/KMT/2015_Q1.txt
KMT,2014-02-14,2014_Q1,A,1,sec_filings/KMT/2014_Q1.txt
KMT,2016-01-20,2016_Q1,BBB,1,sec_filings/KMT/2016_Q1.txt
BG,2014-08-15,2014_Q3,BB,0,sec_filings/BG/2014_Q3.txt
BG,2013-11-08,2013_Q4,BBB,1,sec_filings/BG/2013_Q4.txt
BG,2015-11-27,2015_Q4,BBB,1,sec_filings/BG/2015_Q4.txt
BG,2012-04-23,2012_Q2,BB,0,sec_filings/BG/2012_Q2.txt
BG,2016-11-29,2016_Q4,BB,0,sec_filings/BG/2016_Q4.txt
BG,2011-04-27,2011_Q2,BB,0,sec_filings/BG/2011_Q2.txt
BG,2013-04-09,2013_Q2,BB,0,sec_filings/BG/2013_Q2.txt
ORAN,2015-06-09,2015_Q2,BBB,1,sec_filings/ORAN/2015_Q2.txt
ORAN,2015-09-22,2015_Q3,BBB,1,sec_filings/ORAN/2015_Q3.txt
ORAN,2016-11-01,2016_Q4,BBB,1,sec_filings/ORAN/2016_Q4.txt
HUBG,2016-01-27,2016_Q1,CCC,0,sec_filings/HUBG/2016_Q1.txt
HUBG,2014-12-03,2014_Q4,CCC,0,sec_filings/HUBG/2014_Q4.txt
HUBG,2013-09-10,2013_Q3,CCC,0,sec_filings/HUBG/2013_Q3.txt
FIS,2015-05-28,2015_Q2,BBB,1,sec_filings/FIS/2015_Q2.txt
FIS,2016-01-11,2016_Q1,BBB,1,sec_filings/FIS/2016_Q1.txt
FIS,2014-01-24,2014_Q1,BBB,1,sec_filings/FIS/2014_Q1.txt
FIS,2013-01-17,2013_Q1,BBB,1,sec_filings/FIS/2013_Q1.txt
FIS,2012-03-05,2012_Q1,BB,0,sec_filings/FIS/2012_Q1.txt
KTOS,2016-12-16,2016_Q4,CCC,0,sec_filings/KTOS/2016_Q4.txt
KTOS,2014-05-06,2014_Q2,B,0,sec_filings/KTOS/2014_Q2.txt
KTOS,2015-04-17,2015_Q2,B,0,sec_filings/KTOS/2015_Q2.txt
KTOS,2016-03-30,2016_Q1,B,0,sec_filings/KTOS/2016_Q1.txt
WLK,2016-08-08,2016_Q3,BBB,1,sec_filings/WLK/2016_Q3.txt
WLK,2012-06-15,2012_Q2,BBB,1,sec_filings/WLK/2012_Q2.txt
WLK,2012-07-10,2012_Q3,BBB,1,sec_filings/WLK/2012_Q3.txt
SCCO,2015-11-17,2015_Q4,BBB,1,sec_filings/SCCO/2015_Q4.txt
SCCO,2014-08-19,2014_Q3,BBB,1,sec_filings/SCCO/2014_Q3.txt
SCCO,2013-09-13,2013_Q3,BBB,1,sec_filings/SCCO/2013_Q3.txt
SCCO,2012-06-15,2012_Q2,BBB,1,sec_filings/SCCO/2012_Q2.txt
SCCO,2016-10-17,2016_Q4,BBB,1,sec_filings/SCCO/2016_Q4.txt
SCCO,2012-08-27,2012_Q3,BBB,1,sec_filings/SCCO/2012_Q3.txt
TXT,2013-12-27,2013_Q4,BBB,1,sec_filings/TXT/2013_Q4.txt
TXT,2016-01-20,2016_Q1,BBB,1,sec_filings/TXT/2016_Q1.txt
TXT,2013-04-29,2013_Q2,BBB,1,sec_filings/TXT/2013_Q2.txt
BIIB,2013-11-05,2013_Q4,AA,1,sec_filings/BIIB/2013_Q4.txt
BIIB,2015-09-10,2015_Q3,BBB,1,sec_filings/BIIB/2015_Q3.txt
BIIB,2014-10-23,2014_Q4,AA,1,sec_filings/BIIB/2014_Q4.txt
BIIB,2012-06-15,2012_Q2,BBB,1,sec_filings/BIIB/2012_Q2.txt
BIIB,2013-04-17,2013_Q2,A,1,sec_filings/BIIB/2013_Q2.txt
BIIB,2010-12-22,2010_Q4,BBB,1,sec_filings/BIIB/2010_Q4.txt
SBUX,2013-11-25,2013_Q4,BBB,1,sec_filings/SBUX/2013_Q4.txt
SBUX,2014-11-19,2014_Q4,A,1,sec_filings/SBUX/2014_Q4.txt
SBUX,2015-09-15,2015_Q3,A,1,sec_filings/SBUX/2015_Q3.txt
SBUX,2012-06-15,2012_Q2,BBB,1,sec_filings/SBUX/2012_Q2.txt
SBUX,2013-04-29,2013_Q2,BBB,1,sec_filings/SBUX/2013_Q2.txt
SBUX,2016-12-14,2016_Q4,A,1,sec_filings/SBUX/2016_Q4.txt
CLW,2013-01-17,2013_Q1,BB,0,sec_filings/CLW/2013_Q1.txt
CLW,2014-07-24,2014_Q3,BB,0,sec_filings/CLW/2014_Q3.txt
WTI,2012-10-17,2012_Q4,B,0,sec_filings/WTI/2012_Q4.txt
WTI,2016-09-13,2016_Q3,B,0,sec_filings/WTI/2016_Q3.txt
WTI,2016-04-21,2016_Q2,CCC-,0,sec_filings/WTI/2016_Q2.txt
WTI,2015-04-23,2015_Q2,B,0,sec_filings/WTI/2015_Q2.txt
WTI,2014-04-30,2014_Q2,B,0,sec_filings/WTI/2014_Q2.txt
WTI,2011-06-01,2011_Q2,B,0,sec_filings/WTI/2011_Q2.txt
WTI,2012-04-26,2012_Q2,B,0,sec_filings/WTI/2012_Q2.txt
IRCP,2016-06-28,2016_Q2,B,0,sec_filings/IRCP/2016_Q2.txt
IRCP,2012-06-15,2012_Q2,B,0,sec_filings/IRCP/2012_Q2.txt
IRCP,2014-08-01,2014_Q3,B,0,sec_filings/IRCP/2014_Q3.txt
IRCP,2012-11-30,2012_Q4,B,0,sec_filings/IRCP/2012_Q4.txt
NFG,2014-05-21,2014_Q2,A,1,sec_filings/NFG/2014_Q2.txt
NFG,2016-02-18,2016_Q1,BBB,1,sec_filings/NFG/2016_Q1.txt
NFG,2012-06-15,2012_Q2,BBB,1,sec_filings/NFG/2012_Q2.txt
NFG,2014-12-15,2014_Q4,A,1,sec_filings/NFG/2014_Q4.txt
NFG,2013-02-12,2013_Q1,BBB,1,sec_filings/NFG/2013_Q1.txt
AVA,2015-06-03,2015_Q2,A,1,sec_filings/AVA/2015_Q2.txt
AVA,2015-12-07,2015_Q4,A,1,sec_filings/AVA/2015_Q4.txt
AVA,2014-03-26,2014_Q1,A,1,sec_filings/AVA/2014_Q1.txt
AVA,2012-06-15,2012_Q2,A,1,sec_filings/AVA/2012_Q2.txt
CMP,2015-06-26,2015_Q2,BB,0,sec_filings/CMP/2015_Q2.txt
CMP,2016-09-29,2016_Q3,BB,0,sec_filings/CMP/2016_Q3.txt
CMP,2016-06-16,2016_Q2,BB,0,sec_filings/CMP/2016_Q2.txt
CMP,2014-06-12,2014_Q2,BB,0,sec_filings/CMP/2014_Q2.txt
NWL,2016-04-22,2016_Q2,BBB,1,sec_filings/NWL/2016_Q2.txt
NWL,2013-07-29,2013_Q3,A,1,sec_filings/NWL/2013_Q3.txt
NWL,2014-07-07,2014_Q3,A,1,sec_filings/NWL/2014_Q3.txt
NWL,2012-06-15,2012_Q2,BB,0,sec_filings/NWL/2012_Q2.txt
NWL,2016-10-27,2016_Q4,BBB,1,sec_filings/NWL/2016_Q4.txt
EL,2012-06-15,2012_Q2,A,1,sec_filings/EL/2012_Q2.txt
EL,2012-08-01,2012_Q3,A,1,sec_filings/EL/2012_Q3.txt
EL,2016-05-05,2016_Q2,A,1,sec_filings/EL/2016_Q2.txt
EL,2015-06-01,2015_Q2,A,1,sec_filings/EL/2015_Q2.txt
CNI,2013-10-31,2013_Q4,A,1,sec_filings/CNI/2013_Q4.txt
CNI,2016-07-28,2016_Q3,A,1,sec_filings/CNI/2016_Q3.txt
CNI,2014-08-28,2014_Q3,A,1,sec_filings/CNI/2014_Q3.txt
CNI,2015-09-15,2015_Q3,A,1,sec_filings/CNI/2015_Q3.txt
CNI,2012-06-15,2012_Q2,A,1,sec_filings/CNI/2012_Q2.txt
CNI,2012-11-08,2012_Q4,A,1,sec_filings/CNI/2012_Q4.txt
GOLD,2012-06-15,2012_Q2,BBB,1,sec_filings/GOLD/2012_Q2.txt
GOLD,2014-05-26,2014_Q2,BBB,1,sec_filings/GOLD/2014_Q2.txt
GOLD,2012-07-30,2012_Q3,BBB,1,sec_filings/GOLD/2012_Q3.txt
GOLD,2015-03-02,2015_Q1,BBB,1,sec_filings/GOLD/2015_Q1.txt
AUY,2014-06-25,2014_Q2,BBB,1,sec_filings/AUY/2014_Q2.txt
AUY,2016-08-31,2016_Q3,BB,0,sec_filings/AUY/2016_Q3.txt
RS,2015-04-30,2015_Q2,BBB,1,sec_filings/RS/2015_Q2.txt
RS,2015-10-27,2015_Q4,BBB,1,sec_filings/RS/2015_Q4.txt
RS,2012-04-17,2012_Q2,BBB,1,sec_filings/RS/2012_Q2.txt
RS,2013-04-03,2013_Q2,BBB,1,sec_filings/RS/2013_Q2.txt
RS,2014-03-28,2014_Q1,BBB,1,sec_filings/RS/2014_Q1.txt
NUE,2014-02-03,2014_Q1,BBB,1,sec_filings/NUE/2014_Q1.txt
NUE,2014-07-29,2014_Q3,BBB,1,sec_filings/NUE/2014_Q3.txt
NUE,2015-10-27,2015_Q4,BBB,1,sec_filings/NUE/2015_Q4.txt
NUE,2012-10-22,2012_Q4,A,1,sec_filings/NUE/2012_Q4.txt
NUE,2012-06-15,2012_Q2,A,1,sec_filings/NUE/2012_Q2.txt
VRSK,2015-10-29,2015_Q4,BBB,1,sec_filings/VRSK/2015_Q4.txt
VRSK,2015-03-10,2015_Q1,BBB,1,sec_filings/VRSK/2015_Q1.txt
VRSK,2013-09-06,2013_Q3,BBB,1,sec_filings/VRSK/2013_Q3.txt
AVGO,2015-05-28,2015_Q2,A,1,sec_filings/AVGO/2015_Q2.txt
AVGO,2012-06-15,2012_Q2,A,1,sec_filings/AVGO/2012_Q2.txt
AVGO,2015-08-11,2015_Q3,A,1,sec_filings/AVGO/2015_Q3.txt
AVGO,2012-08-13,2012_Q3,A,1,sec_filings/AVGO/2012_Q3.txt
YRCW,2014-12-19,2014_Q4,B,0,sec_filings/YRCW/2014_Q4.txt
YRCW,2013-08-26,2013_Q3,CCC-,0,sec_filings/YRCW/2013_Q3.txt
YRCW,2015-12-02,2015_Q4,B,0,sec_filings/YRCW/2015_Q4.txt
CCEP,2016-05-18,2016_Q2,A,1,sec_filings/CCEP/2016_Q2.txt
PAA,2014-02-26,2014_Q1,A,1,sec_filings/PAA/2014_Q1.txt
PAA,2016-11-15,2016_Q4,BBB,1,sec_filings/PAA/2016_Q4.txt
PAA,2012-06-15,2012_Q2,BBB,1,sec_filings/PAA/2012_Q2.txt
PAA,2015-08-11,2015_Q3,BBB,1,sec_filings/PAA/2015_Q3.txt
PAA,2014-08-27,2014_Q3,A,1,sec_filings/PAA/2014_Q3.txt
PAA,2013-06-28,2013_Q2,BBB,1,sec_filings/PAA/2013_Q2.txt
PAA,2011-05-16,2011_Q2,BBB,1,sec_filings/PAA/2011_Q2.txt
DAR,2013-09-27,2013_Q3,BB,0,sec_filings/DAR/2013_Q3.txt
DAR,2012-06-15,2012_Q2,BB,0,sec_filings/DAR/2012_Q2.txt
DAR,2012-09-18,2012_Q3,BBB,1,sec_filings/DAR/2012_Q3.txt
DAR,2016-10-24,2016_Q4,BB,0,sec_filings/DAR/2016_Q4.txt
DAR,2015-09-29,2015_Q3,BB,0,sec_filings/DAR/2015_Q3.txt
TGNA,2012-06-15,2012_Q2,BB,0,sec_filings/TGNA/2012_Q2.txt
TGNA,2014-09-03,2014_Q3,BB,0,sec_filings/TGNA/2014_Q3.txt
TGNA,2014-05-09,2014_Q2,BB,0,sec_filings/TGNA/2014_Q2.txt
TGNA,2016-04-25,2016_Q2,BB,0,sec_filings/TGNA/2016_Q2.txt
TGNA,2013-06-13,2013_Q2,BB,0,sec_filings/TGNA/2013_Q2.txt
DIS,2015-01-09,2015_Q1,A,1,sec_filings/DIS/2015_Q1.txt
DIS,2012-12-12,2012_Q4,A,1,sec_filings/DIS/2012_Q4.txt
DIS,2011-12-22,2011_Q4,A,1,sec_filings/DIS/2011_Q4.txt
DIS,2016-01-08,2016_Q1,A,1,sec_filings/DIS/2016_Q1.txt
DIS,2010-12-23,2010_Q4,A,1,sec_filings/DIS/2010_Q4.txt
DIS,2013-12-17,2013_Q4,A,1,sec_filings/DIS/2013_Q4.txt
DIS,2016-08-31,2016_Q3,A,1,sec_filings/DIS/2016_Q3.txt
RSG,2013-11-26,2013_Q4,BBB,1,sec_filings/RSG/2013_Q4.txt
G,2015-07-01,2015_Q3,BBB,1,sec_filings/G/2015_Q3.txt
G,2014-01-10,2014_Q1,BB,0,sec_filings/G/2014_Q1.txt
G,2012-08-06,2012_Q3,BB,0,sec_filings/G/2012_Q3.txt
AGCO,2013-08-02,2013_Q3,BBB,1,sec_filings/AGCO/2013_Q3.txt
AGCO,2012-06-15,2012_Q2,BB,0,sec_filings/AGCO/2012_Q2.txt
AGCO,2015-08-12,2015_Q3,BBB,1,sec_filings/AGCO/2015_Q3.txt
AGCO,2016-08-18,2016_Q3,BBB,1,sec_filings/AGCO/2016_Q3.txt
AGCO,2015-02-11,2015_Q1,BBB,1,sec_filings/AGCO/2015_Q1.txt
AGCO,2012-09-17,2012_Q3,BBB,1,sec_filings/AGCO/2012_Q3.txt
HCA,2015-11-30,2015_Q4,BB,0,sec_filings/HCA/2015_Q4.txt
HCA,2013-12-13,2013_Q4,B,0,sec_filings/HCA/2013_Q4.txt
HCA,2015-05-29,2015_Q2,B,0,sec_filings/HCA/2015_Q2.txt
HCA,2013-06-07,2013_Q2,B,0,sec_filings/HCA/2013_Q2.txt
FCX,2016-01-27,2016_Q1,B,0,sec_filings/FCX/2016_Q1.txt
FCX,2014-11-10,2014_Q4,BBB,1,sec_filings/FCX/2014_Q4.txt
FCX,2012-06-15,2012_Q2,BBB,1,sec_filings/FCX/2012_Q2.txt
FCX,2013-03-01,2013_Q1,BBB,1,sec_filings/FCX/2013_Q1.txt
FOE,2014-04-15,2014_Q2,B,0,sec_filings/FOE/2014_Q2.txt
FOE,2015-12-07,2015_Q4,B,0,sec_filings/FOE/2015_Q4.txt
FOE,2015-04-07,2015_Q2,B,0,sec_filings/FOE/2015_Q2.txt
FOE,2012-06-15,2012_Q2,B,0,sec_filings/FOE/2012_Q2.txt
VSH,2016-06-28,2016_Q2,BB,0,sec_filings/VSH/2016_Q2.txt
VSH,2012-06-01,2012_Q2,BB,0,sec_filings/VSH/2012_Q2.txt
VSH,2015-06-26,2015_Q2,BB,0,sec_filings/VSH/2015_Q2.txt
VSH,2011-06-28,2011_Q2,BB,0,sec_filings/VSH/2011_Q2.txt
VSH,2013-06-26,2013_Q2,BB,0,sec_filings/VSH/2013_Q2.txt
VSH,2014-06-25,2014_Q2,BB,0,sec_filings/VSH/2014_Q2.txt
NVDA,2016-09-21,2016_Q3,BBB,1,sec_filings/NVDA/2016_Q3.txt
NVDA,2013-12-20,2013_Q4,BB,0,sec_filings/NVDA/2013_Q4.txt
NVDA,2014-11-21,2014_Q4,BB,0,sec_filings/NVDA/2014_Q4.txt
NVDA,2015-11-20,2015_Q4,BB,0,sec_filings/NVDA/2015_Q4.txt
VFC,2016-06-07,2016_Q2,B,0,sec_filings/VFC/2016_Q2.txt
VFC,2014-10-22,2014_Q4,A,1,sec_filings/VFC/2014_Q4.txt
VFC,2013-07-22,2013_Q3,A,1,sec_filings/VFC/2013_Q3.txt
VFC,2012-06-15,2012_Q2,A,1,sec_filings/VFC/2012_Q2.txt
VFC,2016-08-29,2016_Q3,CCC,0,sec_filings/VFC/2016_Q3.txt
FCN,2012-11-09,2012_Q4,BB,0,sec_filings/FCN/2012_Q4.txt
FCN,2014-11-14,2014_Q4,BB,0,sec_filings/FCN/2014_Q4.txt
FCN,2015-11-16,2015_Q4,BB,0,sec_filings/FCN/2015_Q4.txt
FCN,2014-03-12,2014_Q1,BB,0,sec_filings/FCN/2014_Q1.txt
FCN,2016-08-08,2016_Q3,BB,0,sec_filings/FCN/2016_Q3.txt
ACCO,2014-11-17,2014_Q4,BB,0,sec_filings/ACCO/2014_Q4.txt
ACCO,2012-06-15,2012_Q2,BB,0,sec_filings/ACCO/2012_Q2.txt
ACCO,2014-02-18,2014_Q1,BB,0,sec_filings/ACCO/2014_Q1.txt
ACCO,2015-10-30,2015_Q4,BB,0,sec_filings/ACCO/2015_Q4.txt
ACCO,2016-12-08,2016_Q4,BB,0,sec_filings/ACCO/2016_Q4.txt
ACCO,2013-04-03,2013_Q2,BB,0,sec_filings/ACCO/2013_Q2.txt
IBM,2015-12-18,2015_Q4,AA,1,sec_filings/IBM/2015_Q4.txt
IBM,2011-06-30,2011_Q2,A,1,sec_filings/IBM/2011_Q2.txt
IBM,2015-02-13,2015_Q1,AA,1,sec_filings/IBM/2015_Q1.txt
IBM,2014-06-30,2014_Q2,AA,1,sec_filings/IBM/2014_Q2.txt
IBM,2013-05-20,2013_Q2,AA,1,sec_filings/IBM/2013_Q2.txt
IBM,2012-05-30,2012_Q2,AA,1,sec_filings/IBM/2012_Q2.txt
MT,2012-11-06,2012_Q4,BB,0,sec_filings/MT/2012_Q4.txt
